,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum,Weekly_Sales_sum
2010-10-25,13.45454,17.379476399999998,3.488959800000001,19.2761006,2.8498827,13.327165299999997,4.7246581,8.3641914,4.663227600000001,17.402340600000002,11.698313800000003,8.5788346,17.9694959,19.3662109,6.003957299999997,5.412169200000002,8.151027599999999,10.521204299999997,13.571547100000002,18.939552699999997,7.106684500000001,9.609985199999997,11.475039199999998,12.3487533,6.6164419000000025,9.165226599999999,16.9393529,11.206193200000003,5.0522117,4.5963174,12.623112100000002,11.0221396,2.3417592000000007,9.362935999999998,8.277107899999999,4.249562999999999,5.104253999999999,3.3904218000000004,12.611090099999995,8.821809100000001,11.560037,5.224754699999999,6.809430299999998,2.701103,7.3089937
2010-11-01,13.842092200000002,18.027551099999997,3.4859174,19.333330000000004,2.7803180999999992,13.853237000000004,4.6549315,8.307827600000001,5.088016100000001,17.413085600000002,11.950359999999995,9.552947000000001,18.8789507,19.847683399999994,5.983014999999999,4.9502251,8.6194125,10.385765399999997,14.045834800000005,18.918159999999997,7.3175665,10.257662700000001,11.128712299999998,12.449259400000004,6.744580299999998,8.9506988,16.893644899999998,12.316884799999997,5.2705858999999995,4.3833439,12.579212800000002,11.151385099999997,2.1353832,9.262940199999997,8.577983300000001,3.926542599999999,5.144859,3.4121963000000006,12.947690799999997,8.7503884,11.448545600000003,4.7696765,6.100913200000001,2.864974899999999,7.328597599999999
2010-11-08,15.516592799999993,19.3906141,4.231755600000001,20.1311579,3.253103,15.054421499999998,4.805124400000001,9.2736634,5.1786997,18.322119599999997,13.327591300000002,9.2969071,18.549676599999998,20.784174699999998,6.129876400000001,4.469050199999999,8.184494900000002,10.895348100000003,14.354922199999999,21.8431664,7.1988876000000035,10.068881600000003,12.031199599999995,12.853580100000002,6.963145299999998,9.7022451,16.860100200000012,15.016632600000003,5.2107297,4.846618699999999,13.244557200000003,10.630562099999997,2.4612461,9.722923100000001,8.437551200000001,4.058603700000001,5.396834200000001,3.8087009000000003,12.937071899999998,9.6827066,11.638784899999997,5.653903999999999,6.059602000000001,2.7051684000000003,7.640140599999996
2010-11-15,14.944794899999998,19.168189,3.8663502999999992,19.997942600000005,3.0182736000000006,14.955364600000001,5.0758429000000005,9.1153898,5.208466799999999,18.9591367,12.816845399999998,9.424752400000001,19.399646299999997,20.9218906,6.196656599999997,4.5363276,8.554599599999994,10.813221200000001,14.902358600000008,21.877652799999996,7.358161999999999,10.4369864,13.8795375,13.128770099999997,7.132500799999997,9.711930100000002,18.280102500000005,12.664604500000005,5.2447266,4.3126663999999995,13.527807600000003,11.410191099999999,2.7280393999999992,9.797307799999997,8.7091469,4.258048,5.175466900000001,3.401472,12.9140067,9.3548132,11.753291899999999,5.885926100000001,5.9542123,2.8190978999999996,7.6564893
2010-11-22,14.837841800000007,19.578371700000005,3.7254532000000014,20.978094,2.9738481,15.188414499999995,4.8252836000000014,8.856080399999996,5.198233,19.492612100000006,12.923465699999998,8.944937,19.253939100000007,19.684625799999992,6.082008099999999,4.5863467999999985,7.822525700000001,10.4572237,13.775930999999998,21.050589099999996,7.562888900000002,9.858964400000001,13.149943199999996,12.771505999999999,7.1805673,9.019727000000001,17.047857399999994,11.793157200000001,5.0817454999999985,4.237076899999999,13.591585700000003,11.507298899999999,2.2463976,9.557663300000002,8.4685035,4.116157100000001,5.181241600000001,3.4859399,13.706595400000003,8.524529300000001,11.721552800000005,5.243162100000001,5.894733499999998,2.8432251999999996,7.239899299999999
2010-11-29,19.556241099999998,26.5888429,5.655678400000001,27.894694500000004,4.8836261,22.674523999999995,8.3519626,12.616931600000001,7.6807053000000005,29.3994638,17.572425099999997,16.013844099999996,27.664000500000004,29.21709709999999,11.200189200000002,6.5183777,10.054507400000002,16.53759359999999,19.933678299999997,28.116340400000002,12.456305900000004,15.645022600000003,20.7268505,17.792765100000004,11.1524061,12.868336200000002,26.2791075,19.370335,9.752909699999996,4.6273236,18.588560599999997,16.3463586,2.4004457,13.094766799999997,17.8186698,4.088914900000001,5.182207200000001,3.6085798,21.493692000000003,11.661428499999996,18.666815700000008,5.2229671,6.335203400000001,3.0764650000000007,11.825001599999995
2010-12-06,15.480337799999994,20.1578127,4.7642077,21.025301699999993,3.4451015000000003,16.770791999999997,5.528615999999998,9.527669300000001,5.7816481999999985,22.512066400000002,13.805676400000003,10.695331699999997,20.833798900000005,22.584896300000004,7.5413495,5.122605899999998,9.265738099999998,12.110604099999994,16.159879600000004,24.166491699999995,8.292140999999999,12.305305800000003,16.170254099999998,14.133027000000007,8.8557296,10.1614364,18.843436700000005,14.4862129,6.426785300000002,4.0711222000000005,13.387163700000004,12.008925599999996,2.0998625000000004,10.0151221,9.8259888,3.6026609,5.0821314,3.5198532,14.319289799999995,10.0058206,12.201157499999997,5.002758000000001,5.5754362,2.6424011999999992,8.792449
2010-12-13,16.8261426,23.787265499999997,4.676420299999999,23.0250486,3.528115300000002,18.3473758,5.9973007,10.690616300000002,6.1861782000000005,24.117902100000006,15.645164300000006,11.2193415,24.614683500000005,26.005192599999994,8.4729404,5.701036400000001,9.6247981,14.1616898,17.990709800000005,27.521220800000005,9.438916400000002,13.672028399999997,18.725790699999997,15.930127499999998,9.647291799999998,11.496120399999999,21.397576800000003,14.661644899999997,7.138347399999999,4.2863191,14.757071000000003,13.773227300000002,2.530501,10.866654000000002,11.086951899999999,4.0454503,5.1120752,3.5611835000000003,16.305863600000002,11.1121572,14.3492405,5.8517524,5.9867902000000015,2.7825328,10.0236434
2010-12-20,18.91034929999999,26.0916675,4.981593900000001,27.400571400000008,3.6780119,20.9026895,7.1639481,12.205795499999999,6.852432000000003,28.11687849999999,18.4397115,12.9560535,27.7164681,27.628614099999993,9.838251499999998,6.486520099999999,10.493723800000001,15.884307099999997,19.119674400000005,28.191931700000005,11.475568299999996,15.276829899999997,22.385734800000005,16.635257699999997,10.477075899999999,11.968133299999998,23.50098360000001,15.104436200000004,8.505416099999998,4.4533228000000005,17.14667,15.577760999999999,2.3891502,12.271481299999996,13.149873999999995,4.102147,5.3428521,3.3444115,18.421724600000005,11.790363000000005,16.279046800000003,5.374556500000001,6.161896499999999,2.7864635000000004,11.232828499999998
2010-12-27,23.879502,34.3615468,6.059904100000001,35.267133900000005,4.6601025,27.275751800000002,10.451248799999998,15.116410899999998,8.7334755,37.4905769,23.062653599999997,17.682498899999995,35.959032,38.18686449999999,13.683181699999999,10.047306899999999,13.092267899999998,20.275071500000006,26.782064200000008,37.66687430000002,15.872577799999998,19.624450400000004,27.342770999999995,23.860157499999996,12.9539119,15.739824699999994,30.781620800000002,20.260263899999998,11.3092977,5.193548799999999,20.689429699999998,19.49183139999999,2.4924992000000006,16.2074825,17.7923654,4.2211109,5.768099199999999,3.6910671999999995,24.9548925,16.4882918,22.250167300000005,5.550752699999999,6.5663763,3.6509823999999997,16.828620299999997
2011-01-03,13.673200099999997,17.5043455,3.8267776000000002,17.9486874,2.981801799999998,14.640500199999996,7.2957208,7.736515699999999,4.5978585,17.072981399999996,11.720030999999999,8.9173691,16.752919999999996,16.237164600000003,5.4384605,5.753173800000001,6.3592493,8.8790701,12.755959399999997,17.9973779,6.729032300000001,7.7426227999999995,11.698488500000002,12.086000499999997,6.230925399999998,8.7728971,14.409630000000005,10.905585699999996,4.659920199999999,3.9763101999999995,11.980716000000006,9.5616184,2.1980484999999996,9.021096899999996,5.7635491000000005,3.5931064999999998,4.603317,3.0390881,12.3009116,8.113183,10.017901600000002,4.2925256,5.350831400000001,2.4193710999999998,6.791562
2011-01-10,14.447322799999995,17.580507899999997,3.7824134,18.6247627,2.8634726000000006,13.5044968,6.6116394000000005,8.730652300000003,4.9101577999999995,17.143788999999998,11.7890544,9.101102399999998,17.4454439,18.647460999999996,5.0964675,5.7354595999999995,10.830891099999993,9.339603,12.2417599,18.4304895,6.2915206,8.739547,11.221379300000002,11.7864171,5.587946299999999,9.381492100000003,15.681594800000003,14.029024700000003,4.559521800000001,4.5107721000000005,13.119998700000002,10.4641617,2.4394882,9.0087094,6.4929975,3.8465985,5.424643099999999,3.8634454,12.244751199999996,8.9429519,11.536035300000005,5.9295175,6.1179661,2.8832037999999995,6.802543499999998
2011-01-17,13.910139599999997,17.441955799999995,3.8106109999999997,18.6550246,2.6063670999999995,13.061945500000007,5.473848999999999,8.0964666,4.580866899999999,17.108048399999998,11.944497799999995,8.120118000000003,16.823381499999996,16.990959,4.794242000000001,4.703765499999999,7.585103600000001,7.771752800000002,11.8120453,18.843450100000002,6.5078913,8.075796,10.167561000000003,11.677401999999999,5.7236083,8.123722299999999,15.323086199999999,10.982866099999999,4.269052600000001,4.6540872,13.507303099999998,10.282215100000002,2.5952775,8.986103299999998,6.8768492000000006,4.104977300000001,5.256169,3.5613878999999997,11.931993900000002,7.7131562,10.5260916,6.139077499999999,6.149412000000001,2.9286436,6.540189499999999
2011-01-24,13.2745542,17.513849,3.508866600000001,18.863939400000003,2.7531334000000003,12.612531800000001,5.215394599999999,8.226682300000002,4.540216899999999,16.7755816,11.8778613,8.021055,17.7017737,17.431888699999995,4.8731103,4.6288813,7.5586737,8.911485500000003,12.129678399999998,17.818056600000006,6.639417299999997,8.550010200000001,11.1070606,11.071835899999998,5.680935699999999,8.0983321,15.170298999999998,10.796691100000004,4.4513415,4.391326200000001,13.4416713,10.7834891,2.4485644,8.910253899999997,6.599662699999999,3.9919105,5.2648681999999996,3.4109807999999995,12.433707399999996,7.6401475,10.880258000000003,5.3341462,6.010047900000002,2.761578,6.442853300000002
2011-01-31,13.1689931,16.953716800000002,3.6486624,18.1424085,2.7908839000000008,12.870346999999992,5.133721700000001,7.822566600000002,4.635614799999999,17.157690499999998,11.004186899999997,8.735190600000003,16.336631200000006,16.1371838,4.811195999999999,4.483919900000002,7.363586599999999,8.495408500000005,12.841854899999996,17.615066800000005,6.498782899999998,7.9939115,10.836576099999998,11.269213400000002,6.004486900000002,8.1748514,14.2111155,11.278596899999997,4.104269699999999,4.259915400000001,12.549556800000001,10.068908899999997,2.3115589999999995,8.3671775,6.332897799999999,3.7217412000000007,5.136723600000001,3.5755716000000004,11.586984399999999,7.759104300000002,10.2643993,4.9908179,5.6255827,2.760114,6.172075800000001
2011-02-07,16.0662958,19.295652299999997,4.3851653000000015,21.190860400000005,3.2961319999999996,15.1499917,5.580452699999999,9.4459478,5.446482800000002,19.680459099999993,14.225763699999998,10.461171700000003,18.481865799999998,19.9589187,5.5655085,4.792631500000001,8.166030500000002,10.5584124,13.705621099999995,23.5114307,5.9629924,9.460609799999997,11.5943853,12.252399000000002,6.398304500000001,9.118070200000002,16.281007900000006,15.6489732,5.0412688999999995,4.909709500000001,14.4320646,10.704577999999996,2.3421803,9.719328700000002,7.4757705,4.175217,5.838351799999999,4.0234176,13.4377394,9.042616500000001,11.794294400000007,5.868861599999999,6.5152177,2.9395307999999996,7.5944233
2011-02-14,16.496149300000003,21.6804161,4.3052621,21.878472900000002,3.115915399999999,14.869201699999994,5.5990313,9.961473900000001,5.5527902000000005,21.154083100000005,14.192369000000001,10.864215699999995,19.444388999999994,19.804050299999997,5.828643500000002,4.673068899999999,8.132434,11.2205358,14.3085111,22.113881400000007,7.7196867,10.092063300000003,12.497864000000003,13.4124062,6.1566678,10.107110800000001,16.3622477,13.9730138,5.503877800000001,4.7092124,15.3923032,11.243572,2.7619874000000006,10.156546000000002,8.592581700000004,4.0150120000000005,5.2251432,3.7767246,12.278938900000002,9.319395199999997,11.500033600000004,6.2807065,6.356509800000001,3.0748672999999993,7.6648024
2011-02-21,16.868427799999996,20.8088482,4.327821,23.1649556,3.5662260999999997,15.7211754,5.7238747000000005,10.6510864,6.1098556,21.069345499999997,15.547471500000004,11.284851000000003,20.034805900000002,20.1903167,6.499934999999999,4.9117979,8.6096291,10.950585699999998,14.572701599999997,22.5861624,8.8470192,9.759648600000002,13.6998657,13.601501200000003,6.346370299999999,9.819780200000002,17.093651900000005,15.148288200000001,5.4252921,4.170705099999999,15.390639099999996,11.835285800000001,2.523496,10.626292999999995,8.6530588,4.271750299999999,5.368406900000001,3.646067,13.352337399999998,9.686944499999997,12.0339964,5.5650064000000015,6.2662777,2.8078576,8.022534099999998
2011-02-28,14.568002799999999,18.3351108,3.972111899999999,20.7809469,2.946595,14.2269743,5.466908399999999,9.1731715,5.131071999999999,19.679967100000006,13.239993600000002,10.4620372,18.3193395,18.757088800000002,5.475640899999999,4.752016399999999,7.672565299999998,10.059833800000003,12.966584700000004,19.386205200000006,7.683138500000002,9.112454300000001,12.069172,12.351213299999998,5.7081697,9.102984400000002,16.889357099999998,13.1179691,4.836607100000001,4.3268797,13.656789700000003,10.5475467,2.4290121,9.533314500000001,8.4112926,3.8027944000000007,5.1475819,3.542323400000001,12.409211899999999,8.888692700000002,10.997149299999998,5.2690408,5.923890099999999,2.7942793,7.337167800000002
2011-03-07,16.362634099999998,19.816077800000006,4.3708451,21.0345575,3.2903366000000016,15.0261799,5.513853899999999,9.352664300000002,5.4202468,19.5800319,13.994569899999998,10.852482099999998,18.949606799999998,20.4121976,5.734155099999999,4.848477299999999,8.1613833,10.6331062,14.335694400000001,21.434246100000003,7.9627772000000006,9.973531500000002,13.0118528,13.469945300000001,6.409304700000001,9.4564317,16.5613067,17.2373691,5.3603167,4.433347100000001,14.127211799999998,11.0688486,2.454358,9.639108100000001,8.5045654,4.025798399999999,5.2757225,4.0542943000000005,13.164165399999998,9.770706200000001,12.292727,5.708790400000001,6.163571299999999,2.9404453999999998,7.618803599999998
2011-03-14,15.5319163,18.791073100000002,4.047533,20.39818410000001,2.930980999999999,14.9474767,5.589638300000001,9.003872900000001,5.177834999999999,19.339841499999995,13.145573099999998,9.976901000000002,18.524325799999996,19.311046700000002,5.370352800000003,4.575083300000001,7.7960236000000025,10.0273325,13.514504299999995,19.9093277,7.6348530000000006,9.445872300000001,10.420435499999998,12.532187000000002,5.998337899999999,9.466145499999998,16.1325977,13.808363499999999,4.937304500000002,4.385298099999998,14.055838300000003,11.014582100000002,2.7092144,9.439516700000002,8.3060139,4.0750678,5.0561039999999995,3.5789718000000006,12.837318099999997,8.602555800000001,11.5909635,6.0729456,6.2902675,2.8452385000000002,7.1401473
2011-03-21,15.768180599999999,19.0255766,3.9210951000000014,21.1647538,3.1217766999999985,16.853754700000003,6.350287499999998,8.982891399999998,5.152261100000001,18.847343100000007,13.918190499999998,10.097360100000003,18.524437799999998,19.325114199999998,5.515539900000001,4.9737349,7.784368100000002,9.458895900000002,12.579723699999997,19.3166864,7.935704700000002,9.2642712,12.036826199999997,11.683972600000002,6.033936399999999,8.8742612,16.245392100000004,12.864137099999997,4.936534299999999,4.254708399999999,14.255590199999999,11.007654999999998,2.4723447,10.142188,8.0068082,4.3141222,4.7850306,3.4945995,13.484100500000006,8.7102426,11.155181800000001,5.582527900000001,6.3517104999999985,2.8169968000000005,7.335647700000002
2011-03-28,15.411023799999999,17.661620499999998,3.8068367000000003,19.4416432,2.9473250000000006,14.384658100000001,5.590615799999999,8.279683599999997,4.975143200000001,18.157988500000002,12.298352399999995,9.541073200000001,18.075454299999997,18.794512299999994,5.273892800000001,4.652796799999998,7.812677600000002,9.445233000000007,12.6657394,18.247112100000002,7.5371131999999985,9.335283899999999,11.4892283,11.587582000000001,6.1632424,8.6656654,15.546510799999993,12.023812,4.787730500000001,4.3175400999999995,13.570360999999998,10.687192200000002,2.3808408000000005,9.228983800000002,7.621904400000002,3.9073202,5.2210593,3.5154161999999993,12.843347900000005,8.3462439,11.4057816,5.2267361999999995,5.859891000000001,2.8503181,7.197522500000002
2011-04-04,14.9506475,18.001713600000002,3.7455608000000007,19.0024647,3.1431655000000003,14.592767699999996,5.1340967,8.787623,5.2096214,18.27735159999999,12.586791199999999,10.055334899999998,18.642386400000007,18.6911055,5.425560500000001,4.5975611,7.958592300000002,9.380940899999999,13.0596522,19.2799309,7.324762899999998,9.515993400000001,11.829009500000005,11.638032999999998,6.183777900000002,8.4923161,16.288682799999997,13.368384100000004,4.7561526,4.379267899999999,13.448907300000002,10.511210200000003,2.3276909000000003,8.8423367,7.626599399999998,3.8567211000000006,5.3457878,3.8209813000000006,13.168493599999998,8.418890799999998,11.791836199999999,5.0843217,6.115855400000002,2.8151425999999997,7.124257599999998
2011-04-11,16.145573500000005,18.4755261,3.8407531000000006,20.7495346,3.0733362,15.347919999999998,5.0055216,9.498258300000002,5.616259199999999,18.707207299999997,13.274010600000002,9.983620499999999,18.874650400000004,20.377988800000004,5.874108099999999,4.392764999999999,8.118557200000001,10.185413000000002,14.1991191,20.2705639,7.447828900000004,9.690466899999997,12.4890198,12.7367032,6.4861011,9.8522981,16.898441799999997,14.147135,5.053043299999999,4.438895,14.1679017,11.029755899999998,2.7192473000000006,9.7547983,8.133524100000004,4.2872761,5.437031599999999,3.921522999999999,13.506561299999996,9.477533200000002,12.0625212,6.2008735,6.504187499999999,2.9257235,7.501827099999997
2011-04-18,15.598889999999997,18.5646784,3.662506899999998,19.6058776,3.0791358,14.4879702,4.2338014,9.0827874,5.284202799999999,17.817672199999993,13.129058000000002,9.909517699999999,19.509940399999994,19.7496086,6.076913600000002,4.278552400000001,8.252834300000005,9.881577199999999,13.9259204,20.574363,7.6839192999999995,10.085570400000005,12.6368051,12.455866499999999,6.745662000000002,8.632661200000001,17.2717561,12.404240700000003,5.1824597,4.266669199999999,14.084640799999999,11.205081399999997,2.7574956,9.41829,7.951572000000003,4.1498653999999995,5.437758699999999,3.6275894,13.4803155,8.7444632,11.930027399999998,5.976440199999999,6.3576052999999995,2.8966754999999997,7.6527002
2011-04-25,15.6481981,18.863395999999995,3.9186004000000003,22.2060076,3.2841544,16.393589299999995,4.665948900000001,9.374731299999997,5.495021100000001,20.048311400000003,13.881785300000002,10.160194699999998,21.2431634,22.564613899999998,6.553182600000002,3.6862259999999996,10.607701099999998,11.058600600000005,15.142888200000007,23.138618100000002,8.013020099999999,11.527819000000001,14.4730124,13.724848999999999,7.5658842,9.217006099999999,19.2165548,12.974520000000002,5.892526899999998,4.453637,14.613939100000001,12.106029100000006,2.486033,10.5151845,8.417783399999998,3.7457472,5.2643436999999995,3.6295233999999996,15.631408500000001,9.650564000000001,13.044817499999997,5.345976900000001,6.382806699999999,2.803573,8.1363341
2011-05-02,14.550906899999998,17.4554528,3.674053999999999,18.781674399999996,3.0729156000000004,14.792499000000001,4.1042973,8.550147699999998,5.322261999999999,18.7364634,13.575898900000004,9.949661000000003,18.955831200000002,19.3061764,5.607644100000002,3.7814028000000004,8.0698165,9.741143900000003,12.972377,18.8178819,7.832507499999998,9.261338,11.733074000000002,11.977611700000004,6.49245,8.734502899999997,16.420746400000002,12.223679000000004,4.930845599999999,4.236871999999998,13.311379600000002,11.075765500000003,2.4856186,8.959730200000005,8.118673799999998,3.4070877999999998,5.0291818,3.4422599,13.796518699999998,8.472465,11.788410500000001,4.960101700000001,6.114642099999999,2.8124797,7.865616099999998
2011-05-09,16.2939128,18.377436000000007,4.1304212,20.636827599999997,3.2290467999999994,15.046515699999995,4.0702344,9.414573400000002,5.452510999999999,18.4136999,13.3145341,10.211582800000002,19.863803999999995,20.955999300000002,6.3052266999999995,4.2380522,8.821462200000003,10.6542985,14.519563900000003,20.908384399999996,7.188983300000002,10.3207606,13.599211299999999,13.3963529,6.594465499999999,10.247782299999995,17.5704196,15.158903800000003,5.3437253,4.3878952,13.887556100000007,11.8179355,2.5703118999999996,9.658610499999998,8.352040500000001,3.934013999999999,5.475133,4.221866499999999,13.7092087,10.167525499999998,12.449983299999998,6.123373500000001,6.4914874,2.9935467000000004,8.101506400000002
2011-05-16,16.0477558,18.385130699999998,3.8631268000000003,20.0236237,2.9093001000000003,14.5318565,4.1409405,8.957634099999998,5.391259999999999,17.129954399999992,12.779594200000002,9.771254999999998,19.588235599999997,20.043303,6.304829099999999,4.104069499999998,8.706254900000003,9.931729799999996,14.291430599999996,20.367485299999995,7.542429299999999,10.015587400000001,12.549148699999996,13.119686500000002,6.848071499999995,9.410088499999999,17.6360832,12.533162999999997,5.495510199999999,4.246145899999999,14.0812465,11.381638600000004,2.7946687,9.662326899999998,8.2615595,3.953166499999999,5.1187163,3.6697779000000006,13.250420499999995,9.0386402,12.7002574,6.0302475,6.8465590999999995,3.0709531000000005,7.938890999999997
2011-05-23,14.282332699999996,16.8828186,3.646031299999999,20.1556348,2.996143300000001,13.827838299999998,4.2467098,8.3604989,5.182669,17.209080099999998,12.3946697,9.242029900000004,18.609235500000004,19.601657999999997,5.939535399999998,4.353971900000002,8.444433499999999,9.9461103,13.552343,19.534501200000005,7.4483904,9.703078300000001,13.376175499999999,12.342817000000004,6.779753599999997,9.3833462,17.252685600000003,11.512848099999998,4.9293251,4.3510219999999995,13.873651900000002,11.4508476,2.3920626,9.450188299999999,7.7683855999999984,3.7618344,5.335644199999999,3.6573075999999993,13.7390721,9.0711083,12.445423300000002,5.245599500000001,6.4833018000000004,3.0357580000000004,7.271636700000002
2011-05-30,14.660466699999995,17.977325599999997,3.693506,19.865979499999998,2.9714969,15.239791099999998,4.572168700000001,8.579394100000002,5.5383404,17.430023799999997,12.168765200000001,9.643325100000002,18.6636993,20.806962399999996,6.362322399999999,4.447241399999998,8.920566399999995,10.652176699999997,13.885531100000001,19.444508300000003,7.443907799999999,10.215691,13.619751400000004,13.111537199999997,7.183739400000002,9.967235800000005,18.207231699999998,11.600439799999997,5.507356399999999,4.293058200000001,13.422736399999996,11.7544749,2.3943185,9.413118299999999,8.507145700000002,3.4868520000000003,5.0708675,3.5688610000000005,14.062031399999999,9.723738099999998,12.783043300000001,5.032952900000001,5.782096300000001,3.084424900000001,8.1765325
2011-06-06,16.350784100000006,19.337762100000003,3.9450784000000003,20.6537715,3.291839200000001,17.055062899999996,5.422953700000001,9.292221599999998,5.870042900000001,17.922128600000004,13.436420000000002,9.703296799999999,19.355938699999996,20.7990037,6.953986900000002,5.310803099999999,8.9502048,11.780479999999995,14.5734575,21.822475900000004,7.738785799999999,11.251699200000001,15.621619700000002,15.548517400000001,7.375535399999998,10.544543999999997,20.537080099999997,14.0377925,5.9825156999999995,4.3280848,14.303512500000002,11.678028399999999,2.4347703,9.472292399999997,9.554668399999997,3.7370395000000003,5.003812300000001,3.9682606,15.417455899999997,10.7568774,12.975849500000006,5.451092999999999,6.3097715,3.0895004,8.774234500000002
2011-06-13,15.889483199999999,19.291531600000003,3.916387500000001,20.7395138,3.0498414000000014,15.986436499999996,6.210999500000001,8.9730941,5.500815100000001,17.401180999999998,13.1462675,9.969379499999997,19.9781698,21.324565400000004,6.4268431,6.009670700000002,8.811954,10.4408289,14.6747363,21.350620400000004,7.943978899999996,10.608773000000003,14.470280600000002,13.738419100000003,7.4027444,10.9405868,18.1791471,13.399728299999994,5.5843144,4.246970500000001,14.2529937,12.3974824,2.5842739000000003,9.439127699999998,8.5516621,3.7418204000000004,5.096472500000001,3.8176302,14.420982799999997,9.843360399999998,13.116941100000002,6.1670199,6.430451800000002,3.0877041999999997,8.143951699999997
2011-06-20,15.321148599999997,19.537719899999995,4.034233399999999,21.412106199999997,3.0481182,16.2215033,6.1099134999999976,9.2204841,5.587099799999999,18.179366400000003,13.3750674,9.865049299999999,20.864334900000006,20.820868400000002,6.399288499999997,5.8159358999999995,8.946866699999998,10.458593900000002,14.190036200000003,20.651912699999993,8.232204300000001,10.4245461,14.705208299999999,13.203592300000004,7.173919700000001,9.8164646,18.147498899999995,12.685034900000005,5.369305200000001,4.3548103,14.910476400000004,11.9203138,2.3817266,9.682580899999998,8.2861386,3.946452499999999,5.251323600000001,3.5679699999999994,14.513926699999999,9.7142267,12.8915184,5.4667565,6.6578174,3.0025587000000007,8.111536700000002
2011-06-27,14.3883015,17.909638000000005,3.8552070999999986,20.083449200000004,3.0288164000000006,15.433659000000002,6.4004397,8.6488124,5.387459300000001,17.1222713,12.551818399999998,9.9728275,20.091630799999997,20.695235200000003,6.5659495,5.691050300000001,9.207199800000001,10.564859800000006,14.407857,19.508263199999995,7.713199499999998,10.125842,14.340361800000002,13.048506699999999,6.9927009999999985,9.974749300000001,18.114562499999998,12.088093399999998,5.453681699999999,4.2271574,13.759624599999997,11.6387452,2.3843353000000005,9.237950400000004,8.493975700000002,3.6000994,5.0927622,3.5407895000000003,13.631680500000003,9.7710364,12.443819799999998,5.0178563,6.049250800000002,2.9677546999999995,7.628617800000001
2011-07-04,14.885380900000001,18.662430000000004,3.6896272000000003,20.515335300000004,3.2710815000000015,16.945511499999995,7.043442099999998,8.8368985,5.372120299999998,17.513697500000006,12.974720600000003,9.620083399999999,20.4803574,20.746681899999995,6.746691599999999,6.087644099999998,9.405543399999997,10.870512600000003,14.6273193,20.539439100000003,7.8463912,10.774916800000002,14.925074399999994,14.456006099999998,7.0620686,10.701190899999997,19.499839300000005,13.190545700000001,5.6711730000000005,4.287823799999999,13.718892700000003,11.9985233,2.2670236,9.115712199999999,8.7445388,3.5427077000000007,5.170213000000001,3.873340399999999,14.298293599999996,10.494093000000001,13.333576599999999,5.0647739000000005,5.8678178,3.152730800000001,7.914952499999999
2011-07-11,15.350476400000003,18.5316199,3.9514623999999974,20.665418600000002,3.1080493,17.093736199999995,7.617939400000002,8.6196512,5.3618112999999985,16.997083800000002,13.346306200000003,9.4371738,20.216993800000004,20.6340106,6.351209799999999,6.346462000000001,9.150642200000002,10.488026199999998,14.6548975,21.2378779,7.340994,10.170506500000005,13.794880500000003,15.673400700000004,6.9852964,11.338070299999998,20.0005527,14.596558499999999,5.475860699999999,4.1976436999999995,14.231444700000003,11.102445200000002,2.6271770999999995,9.269345699999999,8.277554299999998,3.7746462000000007,4.890599300000001,3.9969916999999997,14.145645299999998,11.0736606,13.388625800000003,5.9323427,6.511478300000001,2.9533900999999996,7.687181100000002
2011-07-18,14.5511997,17.851872900000004,3.734543300000002,20.490469500000007,2.8326129000000004,15.268012399999998,6.4274821000000015,8.499253699999999,5.128340400000002,17.750721699999993,12.6654673,9.360076600000001,19.568133099999997,19.5354476,6.241145600000002,5.874318099999999,9.027277600000001,9.749331900000001,13.9158041,20.3987575,7.2831115,9.619535699999997,13.6052056,13.569389500000002,6.805391499999998,10.215347000000001,17.6215579,11.973771299999996,5.052461500000001,4.2051563000000005,14.154739099999999,11.442563799999997,2.6500346999999995,9.038829599999998,8.1386366,3.8563148000000003,4.9874962,3.6718170999999997,13.802571200000001,9.532521399999998,12.457726999999995,5.9170836,6.318273799999999,2.8920121,7.4843519999999994
